TID	Name	RA(longitude)	Dec(latitude)
1126	'TYC 247-60-1                      '	150.3764679160620	2.6044518563637
1127	'TYC 247-75-1                      '	150.2381111361360	2.6220526582401
1128	'TYC 247-99-1                      '	150.1779784887550	2.6615399103174
1129	'HD 86900                          '	150.4299280716360	2.2912329093374
1130	'HD 86577                          '	149.8847794066410	2.0092604526048
1131	'HD 86969                          '	150.5437453652120	1.8699493347755
1132	'HD 87035                          '	150.6311862864690	1.8236129656416
1133	'BD+00 2597                        '	149.8514419279890	0.0679365954951
1134	'BD+00 2607                        '	151.0156835796970	0.1715676748824
1135	'TYC 237-2-1                       '	149.8780287406960	0.0450234220410
1136	'TYC 244-1542-1                    '	150.0775343519280	0.1516483148477
1137	'FASTT 463                         '	150.3709140482550	0.1832729826096
1138	'TYC 237-618-1                     '	149.7451506810190	1.6294179899381
1139	'TYC 237-1511-1                    '	149.5909381907240	2.0979732421563
1140	'TYC 244-54-1                      '	150.2674940951670	2.4214482697609
1141	'TYC 244-273-1                     '	150.5999648598330	2.2679171645612
1142	'TYC 244-353-1                     '	150.4702637736790	2.2093833393002
1143	'TYC 244-1462-1                    '	150.9633832662790	0.0194222370383
1144	'HE 0959+0019                      '	150.4327541858170	0.0833591342379
1145	'TYC 237-22-1                      '	149.7298110921860	0.0939301116506
1146	'TYC 244-1470-1                    '	150.4820691766760	0.0295350896135
1147	'TYC 244-1619-1                    '	150.7243319467760	0.0631879265063
1148	'MGC 1213                          '	150.9600870461290	0.1648393833052
1149	'TYC 244-1466-1                    '	151.7198475604530	0.0321495393289
1150	'TYC 244-1548-1                    '	151.8462845294140	0.2178223751334
1151	'TYC 244-1473-1                    '	151.8443639822090	0.0393558664589
1152	'NAME Sextans C                    '	151.37900	0.07094
1153	'BDS 5271 B                        '	149.6863467311170	-0.1364079705921
1154	'BD+00 2606                        '	150.8891737874710	-0.2042693129669
1155	'HD 87314                          '	151.0551600783430	-0.0604720954639
1156	'HD 87789                          '	151.8705675410760	-0.2568669896921
1157	'UCAC2 31684370                    '	150.7130828882940	-0.0311476497463
1158	'UGCA 193                          '	150.6496	-6.0136
1159	'NAME NGC 3115 DW1                 '	151.4232987319330	-7.9815534713825
1160	'NGC 3081                          '	149.8730983523520	-22.8263188948136
1161	'NGC 3078                          '	149.6024790992	-26.9266541481
1162	'NGC 3109                          '	150.778654	-26.159572
1163	'NAME Antlia Dwarf Galaxy          '	151.0162	-27.3336
1164	'ESO 435-20                        '	149.838442	-28.133344
1165	'NGC 3125                          '	151.638825	-29.935367
1166	'NGC 3100                          '	150.1701529121	-31.6645472933
1167	'NGC 3095                          '	150.0241823687040	-31.5526984667200
1168	'NGC 3087                          '	149.786025	-34.225219
1169	'NGC 3132                          '	151.7573565884370	-40.4364274859205
1170	'UGC 5464                          '	152.0321296589070	29.5428830994269
1171	'NGC 3189                          '	154.523513	21.831939
1172	'NGC 3185                          '	154.4106802585600	21.6882226151245
1173	'NGC 3193                          '	154.603683	21.893978
1174	'NGC 3187                          '	154.4494562562900	21.8733349419877
1175	'NAME Leo I dSph                   '	152.11717	12.30650
1176	'NGC 3169                          '	153.562912	3.466119
1177	'HD 88164                          '	152.5206098029350	0.2233152259787
1178	'TYC 245-27-1                      '	153.5071723227050	0.1072470361080
1179	'TYC 245-49-1                      '	153.3461817764310	0.1188847924038
1180	'TYC 245-915-1                     '	154.5495232254040	0.0401925195643
1181	'TYC 245-1033-1                    '	154.5648987415200	0.2748931794860
1182	'G 53-34                           '	153.4341703860360	0.0109709594051
1183	'MGC 3072                          '	152.5382686806090	0.0596497511007
1184	'TYC 245-47-1                      '	152.8359767915710	0.1173840009867
1185	'TYC 245-59-1                      '	153.1622462353590	0.1751697448784
1186	'TYC 245-150-1                     '	152.9045569030340	0.0248213358510
1187	'TYC 245-155-1                     '	153.6987008605230	0.0265846143769
1188	'StKM 1-841                        '	153.9819230652040	0.1395633577858
1189	'TYC 245-1003-1                    '	154.6283315131830	0.1411357288125
1190	'TYC 245-1001-1                    '	154.5519750790820	0.1464971656576
1191	'HD 88165                          '	152.5094209574360	-0.0895200095447
1192	'BD+00 2619                        '	152.3570651890680	-0.1682648140003
1193	'2dFGRS TGN288Z251                 '	153.2025504968970	-1.6157374978041
1194	'2dFGRS TGN288Z237                 '	153.2785110268080	-1.6311547051077
1195	'TYC 4903-939-1                    '	152.3238330320900	-0.1065712876009
1196	'TYC 4904-118-1                    '	153.3014844054480	-0.1657294768907
1197	'2dFGRS TGN218Z101                 '	153.0668557855150	-1.8375709901055
1198	'[KHI2013] II-41                   '	153.0791831473160	-1.8096666600603
1199	'2dFGRS TGN289Z253                 '	153.3039717148920	-1.7055842005081
1200	'[KHI2013] II-136                  '	153.3826314355090	-0.2648499983626
1201	'[KHI2013] II-131                  '	153.2998467528870	-0.2610300215431
1202	'NAME Dwarf Elliptical Galaxy in Se'	153.2621	-1.6147
1203	'NAME Sex A                        '	152.7521	-4.6917
1204	'6dFGS gJ101710.9-032952           '	154.295533	-3.497750
1205	'TYC 4906-230-1                    '	152.1660748421800	-2.6692138608143
1206	'IC 2560                           '	154.0779486406410	-33.5638089530317
1207	'NGC 3254                          '	157.333008	29.491439
1208	'UGC 5575                          '	154.945213	22.594790
1209	'UGC 5672                          '	157.087937	22.569703
1210	'NGC 3226                          '	155.8625280169010	19.8985228692542
1211	'NGC 3227                          '	155.87737	19.86508
1212	'2MASS J10223634+1343154           '	155.6513994209360	13.7209775252944
1213	'BD+00 2639                        '	154.8607000972590	0.2643478581562
1214	'TYC 245-1041-1                    '	154.9091207733250	0.0558495982904
1215	'MGC 7312                          '	156.8245058942010	0.2833978103938
1216	'TYC 246-1000-1                    '	155.2805404784460	0.0163983800667
1217	'TYC 246-975-1                     '	155.4052667717620	0.1981567982347
1218	'TYC 246-1087-1                    '	155.4597074481450	0.2240801681549
1219	'TYC 246-771-1                     '	155.4455800457510	0.1414312171920
1220	'MGC 5975                          '	155.4359368890130	0.0811021581544
1221	'TYC 246-1086-1                    '	155.4258258930520	0.0726054309390
1222	'TYC 246-1091-1                    '	155.3615389142810	0.0692686305411
1223	'TYC 246-835-1                     '	155.6867615401780	0.0386999148554
1224	'TYC 246-985-1                     '	155.9809807216550	0.2825834883193
1225	'TYC 246-15-1                      '	156.6208377003760	0.2239234140767
1226	'TYC 246-433-1                     '	156.9617173788960	0.2102461114871
1227	'TYC 246-631-1                     '	156.9757282216180	0.2319593526868
1228	'TYC 246-951-1                     '	157.4950271033570	0.2149793264207
1229	'TYC 246-924-1                     '	157.3746414856740	0.1174663326119
1230	'TYC 4905-138-1                    '	155.9851620852470	-0.1722079305548
1231	'TYC 4905-966-1                    '	156.7230914469920	-0.0364462819924
1232	'[KHI2013] II-126                  '	155.0776343496030	-0.1213308275885
1233	'[KHI2013] II-125                  '	154.9849456030440	-0.1589662417607
1234	'[KHI2013] II-127                  '	155.0374259626600	-0.1778331007517
1235	'[KHI2013] II-121                  '	155.1253653062290	-0.2141808376954
1236	'[KHI2013] II-124                  '	155.0818809100240	-0.2467234025170
1237	'MGC 5684                          '	155.14929	-0.26033
1238	'[KHI2013] II-122                  '	155.1492360285870	-0.2885421189511
1239	'MGC 5455                          '	155.14571	-0.02303
1240	'[KHI2013] II-130                  '	155.0434612760770	-0.0560708378833
1241	'[KHI2013] II-128                  '	155.0028783374680	-0.0900883200715
1242	'[KHI2013] II-107                  '	155.1504034216490	-0.0953737027606
1243	'UCAC2 31685213                    '	155.4187089696590	-0.2416913477237
1244	'[KHI2013] II-109                  '	155.2624641802730	-0.0072088015163
1245	'[KHI2013] II-110                  '	155.2201960373470	-0.0408974286208
1246	'MGC 5964                          '	155.27887	-0.04911
1247	'[KHI2013] II-108                  '	155.2178177060040	-0.1314428498658
1248	'[KHI2013] II-117                  '	155.1655524259870	-0.1817627965337
1249	'[KHI2013] II-114                  '	155.2914909986820	-0.1961707300351
1250	'[KHI2013] II-119                  '	155.1620353928470	-0.2056009540951
1251	'[KHI2013] II-120                  '	155.1834444610070	-0.2261918815031
1252	'[KHI2013] II-116                  '	155.2512078840850	-0.2523867313316
1253	'NGC 3260                          '	157.2766456827960	-35.5951349876897
1254	'ESO 375-32                        '	157.0798918730980	-35.4545698063227
1255	'IC 2584                           '	157.464583	-34.911603
1256	'NGC 3258                          '	157.223283	-35.605550
1257	'NGC 3223                          '	155.396150	-34.266789
1258	'NGC 3244                          '	156.370208	-39.827564
1259	'NGC 3250                          '	156.634492	-39.943908
1260	'ESO 317-29                        '	156.936600	-40.435019
1261	'ESO 317-28                        '	156.926971	-40.002525
1262	'NGC 3319                          '	159.789721	41.686872
1263	'SDSS J103900.38+414008.7          '	159.7515054499870	41.6690867311471
1264	'NGC 3265                          '	157.778200	28.796660
1265	'NGC 3277                          '	158.2310296005930	28.5117333896095
1266	'BD+00 2688                        '	160.0589591494400	0.1325029888027
1267	'UGC 5797                          '	159.854971	1.719189
1268	'TYC 253-961-1                     '	159.4396767366100	0.1559813564347
1269	'TYC 253-774-1                     '	159.7947758945210	0.0094221452066
